audit_id,child_id,agent,timestamp,confidence_score,status,execution_time_ms,escalated
AUD-CH-162-Pro-9070,CH-162,Profile Synthesis Agent,2026-03-02T18:05:08,0.87,completed,3774,False
AUD-CH-162-Pre-7467,CH-162,Prediction Agent,2026-03-02T18:05:30,0.94,completed,5112,False
AUD-CH-162-Dom-7032,CH-162,Domain Analysis Agent,2026-03-02T18:06:12,0.7,escalated_to_human,373,True
AUD-CH-162-Gui-5753,CH-162,Guideline Generation Agent,2026-03-02T18:06:30,0.88,completed,4761,False
AUD-CH-162-Goa-6605,CH-162,Goal Generation Agent,2026-03-02T18:07:01,0.73,escalated_to_human,4417,True
AUD-CH-162-Mil-2489,CH-162,Milestone Planning Agent,2026-03-02T18:07:24,0.73,escalated_to_human,1224,True
AUD-CH-162-Car-1356,CH-162,Caregiver Guidance Agent,2026-03-02T18:07:57,0.97,completed,1806,False
AUD-CH-162-Eth-8803,CH-162,Ethics and Consent Agent,2026-03-02T18:08:14,0.91,passed,509,False
AUD-CH-162-Bia-6023,CH-162,Bias Monitoring Agent,2026-03-02T18:08:24,0.98,passed,426,False
AUD-CH-162-Dat-8974,CH-162,Data Quality Agent,2026-03-02T18:08:39,0.99,passed,179,False
AUD-CH-162-Con-9492,CH-162,Confidence and Abstention Agent,2026-03-02T18:08:41,0.99,passed,718,False
AUD-CH-163-Inp-9098,CH-163,Input Aggregation Agent,2026-03-02T07:50:00,0.79,completed,4333,False
AUD-CH-163-Pro-9671,CH-163,Profile Synthesis Agent,2026-03-02T07:50:03,0.77,completed,5669,False
AUD-CH-163-Pre-4854,CH-163,Prediction Agent,2026-03-02T07:50:11,0.95,completed,1377,False
AUD-CH-163-Dom-8947,CH-163,Domain Analysis Agent,2026-03-02T07:50:51,0.9,completed,2718,False
AUD-CH-163-Gui-2564,CH-163,Guideline Generation Agent,2026-03-02T07:51:03,0.98,completed,2036,False
AUD-CH-163-Goa-2201,CH-163,Goal Generation Agent,2026-03-02T07:51:15,0.76,completed,2361,False
AUD-CH-163-Mil-5946,CH-163,Milestone Planning Agent,2026-03-02T07:51:37,0.94,completed,464,False
AUD-CH-163-Car-6284,CH-163,Caregiver Guidance Agent,2026-03-02T07:52:04,0.78,completed,4825,False
AUD-CH-163-Eth-2434,CH-163,Ethics and Consent Agent,2026-03-02T07:52:20,0.98,passed,1573,False
AUD-CH-163-Bia-7365,CH-163,Bias Monitoring Agent,2026-03-02T07:52:23,0.67,flagged_for_review,1117,True
AUD-CH-163-Dat-3627,CH-163,Data Quality Agent,2026-03-02T07:52:25,0.91,passed,1294,False
AUD-CH-163-Con-1499,CH-163,Confidence and Abstention Agent,2026-03-02T07:52:36,0.98,passed,1092,False
AUD-CH-164-Inp-1096,CH-164,Input Aggregation Agent,2026-03-02T17:22:00,0.74,escalated_to_human,4678,True
AUD-CH-164-Pro-3530,CH-164,Profile Synthesis Agent,2026-03-02T17:22:40,0.72,escalated_to_human,5430,True
AUD-CH-164-Pre-9474,CH-164,Prediction Agent,2026-03-02T17:23:20,0.71,escalated_to_human,481,True
AUD-CH-164-Dom-3008,CH-164,Domain Analysis Agent,2026-03-02T17:23:33,0.75,completed,461,False
AUD-CH-164-Gui-8541,CH-164,Guideline Generation Agent,2026-03-02T17:24:06,0.7,escalated_to_human,5369,True
AUD-CH-164-Goa-1521,CH-164,Goal Generation Agent,2026-03-02T17:24:19,0.71,escalated_to_human,178,True
AUD-CH-164-Mil-5954,CH-164,Milestone Planning Agent,2026-03-02T17:24:48,0.9,completed,2308,False
AUD-CH-164-Car-7802,CH-164,Caregiver Guidance Agent,2026-03-02T17:24:59,0.87,completed,3147,False
AUD-CH-164-Eth-7887,CH-164,Ethics and Consent Agent,2026-03-02T17:25:36,0.94,passed,81,False
AUD-CH-164-Bia-2014,CH-164,Bias Monitoring Agent,2026-03-02T17:25:47,0.72,flagged_for_review,460,True
AUD-CH-164-Dat-8902,CH-164,Data Quality Agent,2026-03-02T17:26:02,0.97,passed,1290,False
AUD-CH-164-Con-5806,CH-164,Confidence and Abstention Agent,2026-03-02T17:26:08,0.95,passed,587,False
AUD-CH-165-Inp-3249,CH-165,Input Aggregation Agent,2026-03-01T09:48:00,0.85,completed,4515,False
AUD-CH-165-Pro-9099,CH-165,Profile Synthesis Agent,2026-03-01T09:48:36,0.87,completed,4998,False
AUD-CH-165-Pre-6996,CH-165,Prediction Agent,2026-03-01T09:49:21,0.88,completed,1751,False
AUD-CH-165-Dom-7656,CH-165,Domain Analysis Agent,2026-03-01T09:49:29,0.85,completed,4711,False
AUD-CH-165-Gui-3961,CH-165,Guideline Generation Agent,2026-03-01T09:49:57,0.74,escalated_to_human,632,True
AUD-CH-165-Goa-7668,CH-165,Goal Generation Agent,2026-03-01T09:50:36,0.73,escalated_to_human,333,True
AUD-CH-165-Mil-4666,CH-165,Milestone Planning Agent,2026-03-01T09:50:43,0.75,completed,2979,False
AUD-CH-165-Car-3946,CH-165,Caregiver Guidance Agent,2026-03-01T09:51:22,0.91,completed,612,False
AUD-CH-165-Eth-6372,CH-165,Ethics and Consent Agent,2026-03-01T09:51:52,0.93,passed,1120,False
AUD-CH-165-Bia-6037,CH-165,Bias Monitoring Agent,2026-03-01T09:51:56,0.93,passed,686,False
AUD-CH-165-Dat-1365,CH-165,Data Quality Agent,2026-03-01T09:52:03,0.61,flagged_for_review,492,True
AUD-CH-165-Con-8273,CH-165,Confidence and Abstention Agent,2026-03-01T09:52:14,0.93,passed,802,False
AUD-CH-166-Inp-8172,CH-166,Input Aggregation Agent,2026-03-02T14:07:00,0.91,completed,2144,False
AUD-CH-166-Pro-8614,CH-166,Profile Synthesis Agent,2026-03-02T14:07:19,0.94,completed,1953,False
AUD-CH-166-Pre-6484,CH-166,Prediction Agent,2026-03-02T14:07:41,0.82,completed,3377,False
AUD-CH-166-Dom-7641,CH-166,Domain Analysis Agent,2026-03-02T14:08:23,0.92,completed,5758,False
AUD-CH-166-Gui-1116,CH-166,Guideline Generation Agent,2026-03-02T14:08:46,0.83,completed,1598,False
AUD-CH-166-Goa-6261,CH-166,Goal Generation Agent,2026-03-02T14:08:55,0.77,completed,442,False
AUD-CH-166-Mil-1118,CH-166,Milestone Planning Agent,2026-03-02T14:09:33,0.75,completed,538,False
AUD-CH-166-Car-8021,CH-166,Caregiver Guidance Agent,2026-03-02T14:09:57,0.69,escalated_to_human,2160,True
AUD-CH-166-Eth-1259,CH-166,Ethics and Consent Agent,2026-03-02T14:10:09,0.94,passed,1716,False
AUD-CH-166-Bia-5865,CH-166,Bias Monitoring Agent,2026-03-02T14:10:13,0.92,passed,2310,False
AUD-CH-166-Dat-1178,CH-166,Data Quality Agent,2026-03-02T14:10:19,0.95,passed,1080,False
AUD-CH-166-Con-9998,CH-166,Confidence and Abstention Agent,2026-03-02T14:10:31,0.97,passed,1140,False
AUD-CH-167-Inp-8635,CH-167,Input Aggregation Agent,2026-03-02T17:12:00,0.97,completed,2336,False
AUD-CH-167-Pro-1960,CH-167,Profile Synthesis Agent,2026-03-02T17:12:18,0.69,escalated_to_human,4038,True
AUD-CH-167-Pre-6708,CH-167,Prediction Agent,2026-03-02T17:13:01,0.82,completed,3639,False
AUD-CH-167-Dom-8344,CH-167,Domain Analysis Agent,2026-03-02T17:13:34,0.94,completed,3000,False
AUD-CH-167-Gui-6778,CH-167,Guideline Generation Agent,2026-03-02T17:13:48,0.75,completed,2463,False
AUD-CH-167-Goa-1418,CH-167,Goal Generation Agent,2026-03-02T17:14:09,0.83,completed,4844,False
AUD-CH-167-Mil-7102,CH-167,Milestone Planning Agent,2026-03-02T17:14:20,0.74,escalated_to_human,4494,True
AUD-CH-167-Car-1092,CH-167,Caregiver Guidance Agent,2026-03-02T17:14:26,0.74,escalated_to_human,1787,True
AUD-CH-167-Eth-6553,CH-167,Ethics and Consent Agent,2026-03-02T17:14:55,0.95,passed,1141,False
AUD-CH-167-Bia-3128,CH-167,Bias Monitoring Agent,2026-03-02T17:14:59,0.98,passed,1275,False
AUD-CH-167-Dat-2998,CH-167,Data Quality Agent,2026-03-02T17:15:02,0.98,passed,284,False
AUD-CH-167-Con-1560,CH-167,Confidence and Abstention Agent,2026-03-02T17:15:06,0.96,passed,2373,False
AUD-CH-168-Inp-1241,CH-168,Input Aggregation Agent,2026-03-03T06:14:00,0.95,completed,3404,False
AUD-CH-168-Pro-8196,CH-168,Profile Synthesis Agent,2026-03-03T06:14:04,0.94,completed,5704,False
AUD-CH-168-Pre-3558,CH-168,Prediction Agent,2026-03-03T06:14:41,0.92,completed,930,False
AUD-CH-168-Dom-3024,CH-168,Domain Analysis Agent,2026-03-03T06:15:16,0.88,completed,2073,False
AUD-CH-168-Gui-6581,CH-168,Guideline Generation Agent,2026-03-03T06:15:24,0.96,completed,522,False
AUD-CH-168-Goa-9755,CH-168,Goal Generation Agent,2026-03-03T06:15:36,0.88,completed,3715,False
AUD-CH-168-Mil-9941,CH-168,Milestone Planning Agent,2026-03-03T06:15:50,0.91,completed,820,False
AUD-CH-168-Car-5614,CH-168,Caregiver Guidance Agent,2026-03-03T06:16:00,0.78,completed,4571,False
AUD-CH-168-Eth-4294,CH-168,Ethics and Consent Agent,2026-03-03T06:16:23,0.95,passed,1556,False
AUD-CH-168-Bia-9876,CH-168,Bias Monitoring Agent,2026-03-03T06:16:37,0.94,passed,176,False
AUD-CH-168-Dat-6227,CH-168,Data Quality Agent,2026-03-03T06:16:43,0.97,passed,1381,False
AUD-CH-168-Con-6298,CH-168,Confidence and Abstention Agent,2026-03-03T06:16:57,0.97,passed,1847,False
AUD-CH-169-Inp-5194,CH-169,Input Aggregation Agent,2026-03-03T02:06:00,0.91,completed,1093,False
AUD-CH-169-Pro-6549,CH-169,Profile Synthesis Agent,2026-03-03T02:06:37,0.7,escalated_to_human,776,True
AUD-CH-169-Pre-6577,CH-169,Prediction Agent,2026-03-03T02:06:53,0.85,completed,3310,False
AUD-CH-169-Dom-4659,CH-169,Domain Analysis Agent,2026-03-03T02:07:11,0.71,escalated_to_human,4873,True
AUD-CH-169-Gui-5233,CH-169,Guideline Generation Agent,2026-03-03T02:07:23,0.76,completed,945,False
AUD-CH-169-Goa-6584,CH-169,Goal Generation Agent,2026-03-03T02:07:39,0.91,completed,5664,False
AUD-CH-169-Mil-7149,CH-169,Milestone Planning Agent,2026-03-03T02:07:45,0.9,completed,1809,False
AUD-CH-169-Car-5291,CH-169,Caregiver Guidance Agent,2026-03-03T02:08:05,0.98,completed,1295,False
AUD-CH-169-Eth-9755,CH-169,Ethics and Consent Agent,2026-03-03T02:08:19,0.96,passed,457,False
AUD-CH-169-Bia-7859,CH-169,Bias Monitoring Agent,2026-03-03T02:08:24,0.97,passed,1910,False
AUD-CH-169-Dat-4531,CH-169,Data Quality Agent,2026-03-03T02:08:35,0.98,passed,2221,False
AUD-CH-169-Con-9363,CH-169,Confidence and Abstention Agent,2026-03-03T02:08:49,0.91,passed,1896,False
AUD-CH-170-Inp-5411,CH-170,Input Aggregation Agent,2026-03-01T11:19:00,0.86,completed,287,False
AUD-CH-170-Pro-8914,CH-170,Profile Synthesis Agent,2026-03-01T11:19:30,0.8,completed,5057,False
AUD-CH-170-Pre-2557,CH-170,Prediction Agent,2026-03-01T11:19:54,0.69,escalated_to_human,5874,True
AUD-CH-170-Dom-6483,CH-170,Domain Analysis Agent,2026-03-01T11:20:04,0.72,escalated_to_human,2287,True
AUD-CH-170-Gui-5916,CH-170,Guideline Generation Agent,2026-03-01T11:20:37,0.89,completed,4073,False
AUD-CH-170-Goa-4264,CH-170,Goal Generation Agent,2026-03-01T11:20:48,0.7,escalated_to_human,2175,True
AUD-CH-170-Mil-2704,CH-170,Milestone Planning Agent,2026-03-01T11:21:09,0.96,completed,5611,False
AUD-CH-170-Car-3247,CH-170,Caregiver Guidance Agent,2026-03-01T11:21:13,0.95,completed,4224,False
AUD-CH-170-Eth-3736,CH-170,Ethics and Consent Agent,2026-03-01T11:21:19,0.98,passed,1730,False
AUD-CH-170-Bia-5925,CH-170,Bias Monitoring Agent,2026-03-01T11:21:22,0.93,passed,154,False
AUD-CH-170-Dat-8432,CH-170,Data Quality Agent,2026-03-01T11:21:37,0.97,passed,610,False
AUD-CH-170-Con-2164,CH-170,Confidence and Abstention Agent,2026-03-01T11:21:42,0.87,flagged_for_review,1594,True
AUD-CH-171-Inp-9800,CH-171,Input Aggregation Agent,2026-03-01T22:45:00,0.85,completed,4935,False
AUD-CH-171-Pro-6440,CH-171,Profile Synthesis Agent,2026-03-01T22:45:09,0.69,escalated_to_human,275,True
AUD-CH-171-Pre-3764,CH-171,Prediction Agent,2026-03-01T22:45:18,0.91,completed,2759,False
AUD-CH-171-Dom-7730,CH-171,Domain Analysis Agent,2026-03-01T22:45:44,0.69,escalated_to_human,983,True
AUD-CH-171-Gui-2188,CH-171,Guideline Generation Agent,2026-03-01T22:46:10,0.92,completed,679,False
AUD-CH-171-Goa-9203,CH-171,Goal Generation Agent,2026-03-01T22:46:37,0.83,completed,1363,False
AUD-CH-171-Mil-4119,CH-171,Milestone Planning Agent,2026-03-01T22:46:46,0.92,completed,3039,False
AUD-CH-171-Car-2259,CH-171,Caregiver Guidance Agent,2026-03-01T22:47:30,0.71,escalated_to_human,3434,True
AUD-CH-171-Eth-8674,CH-171,Ethics and Consent Agent,2026-03-01T22:47:36,0.94,passed,570,False
AUD-CH-171-Bia-1579,CH-171,Bias Monitoring Agent,2026-03-01T22:47:38,0.96,passed,1578,False
AUD-CH-171-Dat-2081,CH-171,Data Quality Agent,2026-03-01T22:47:51,0.99,passed,1928,False
AUD-CH-171-Con-5260,CH-171,Confidence and Abstention Agent,2026-03-01T22:47:58,0.92,passed,1260,False
AUD-CH-172-Inp-2702,CH-172,Input Aggregation Agent,2026-03-02T06:03:00,0.82,completed,2669,False
AUD-CH-172-Pro-9997,CH-172,Profile Synthesis Agent,2026-03-02T06:03:04,0.87,completed,2281,False
AUD-CH-172-Pre-3459,CH-172,Prediction Agent,2026-03-02T06:03:21,0.8,completed,1292,False
AUD-CH-172-Dom-3791,CH-172,Domain Analysis Agent,2026-03-02T06:03:31,0.76,completed,955,False
AUD-CH-172-Gui-8302,CH-172,Guideline Generation Agent,2026-03-02T06:03:42,0.81,completed,4095,False
AUD-CH-172-Goa-6834,CH-172,Goal Generation Agent,2026-03-02T06:04:20,0.83,completed,4562,False
AUD-CH-172-Mil-5883,CH-172,Milestone Planning Agent,2026-03-02T06:04:49,0.7,escalated_to_human,1455,True
AUD-CH-172-Car-4785,CH-172,Caregiver Guidance Agent,2026-03-02T06:05:21,0.84,completed,3448,False
AUD-CH-172-Eth-3700,CH-172,Ethics and Consent Agent,2026-03-02T06:05:38,0.94,passed,2165,False
AUD-CH-172-Bia-9735,CH-172,Bias Monitoring Agent,2026-03-02T06:05:44,0.94,passed,2183,False
AUD-CH-172-Dat-8414,CH-172,Data Quality Agent,2026-03-02T06:05:47,0.95,passed,1974,False
AUD-CH-172-Con-6230,CH-172,Confidence and Abstention Agent,2026-03-02T06:05:52,0.92,passed,824,False
AUD-CH-173-Inp-3225,CH-173,Input Aggregation Agent,2026-03-02T14:58:00,0.73,escalated_to_human,3665,True
AUD-CH-173-Pro-2649,CH-173,Profile Synthesis Agent,2026-03-02T14:58:43,0.9,completed,5379,False
AUD-CH-173-Pre-5613,CH-173,Prediction Agent,2026-03-02T14:59:04,0.78,completed,579,False
AUD-CH-173-Dom-9853,CH-173,Domain Analysis Agent,2026-03-02T14:59:29,0.86,completed,5212,False
AUD-CH-173-Gui-9617,CH-173,Guideline Generation Agent,2026-03-02T14:59:53,0.98,completed,1397,False
AUD-CH-173-Goa-8389,CH-173,Goal Generation Agent,2026-03-02T15:00:21,0.73,escalated_to_human,4921,True
AUD-CH-173-Mil-9811,CH-173,Milestone Planning Agent,2026-03-02T15:00:44,0.79,completed,536,False
AUD-CH-173-Car-4485,CH-173,Caregiver Guidance Agent,2026-03-02T15:00:58,0.91,completed,1211,False
AUD-CH-173-Eth-4276,CH-173,Ethics and Consent Agent,2026-03-02T15:01:37,0.92,passed,654,False
AUD-CH-173-Bia-4092,CH-173,Bias Monitoring Agent,2026-03-02T15:01:41,0.94,passed,982,False
AUD-CH-173-Dat-5281,CH-173,Data Quality Agent,2026-03-02T15:01:55,0.93,passed,1174,False
AUD-CH-173-Con-7946,CH-173,Confidence and Abstention Agent,2026-03-02T15:02:10,0.96,passed,1729,False
AUD-CH-174-Inp-2883,CH-174,Input Aggregation Agent,2026-03-02T03:10:00,0.82,completed,2504,False
AUD-CH-174-Pro-3969,CH-174,Profile Synthesis Agent,2026-03-02T03:10:11,0.98,completed,1533,False
AUD-CH-174-Pre-4382,CH-174,Prediction Agent,2026-03-02T03:10:45,0.87,completed,5911,False
AUD-CH-174-Dom-6126,CH-174,Domain Analysis Agent,2026-03-02T03:11:19,0.89,completed,1361,False
AUD-CH-174-Gui-6821,CH-174,Guideline Generation Agent,2026-03-02T03:11:36,0.95,completed,773,False
AUD-CH-174-Goa-1492,CH-174,Goal Generation Agent,2026-03-02T03:11:46,0.84,completed,4372,False
AUD-CH-174-Mil-1510,CH-174,Milestone Planning Agent,2026-03-02T03:11:49,0.93,completed,921,False
AUD-CH-174-Car-8294,CH-174,Caregiver Guidance Agent,2026-03-02T03:12:26,0.69,escalated_to_human,3625,True
AUD-CH-174-Eth-1183,CH-174,Ethics and Consent Agent,2026-03-02T03:13:01,0.93,passed,446,False
AUD-CH-174-Bia-1940,CH-174,Bias Monitoring Agent,2026-03-02T03:13:09,0.95,passed,1007,False
AUD-CH-174-Dat-8085,CH-174,Data Quality Agent,2026-03-02T03:13:11,0.97,passed,1412,False
AUD-CH-174-Con-3894,CH-174,Confidence and Abstention Agent,2026-03-02T03:13:25,0.96,passed,1503,False
AUD-CH-175-Inp-7774,CH-175,Input Aggregation Agent,2026-03-02T09:09:00,0.94,completed,1767,False
AUD-CH-175-Pro-2334,CH-175,Profile Synthesis Agent,2026-03-02T09:09:32,0.91,completed,5766,False
AUD-CH-175-Pre-7749,CH-175,Prediction Agent,2026-03-02T09:09:58,0.94,completed,1435,False
AUD-CH-175-Dom-7768,CH-175,Domain Analysis Agent,2026-03-02T09:10:38,0.89,completed,4931,False
AUD-CH-175-Gui-8712,CH-175,Guideline Generation Agent,2026-03-02T09:10:43,0.7,escalated_to_human,4005,True
AUD-CH-175-Goa-9038,CH-175,Goal Generation Agent,2026-03-02T09:11:17,0.77,completed,2882,False
AUD-CH-175-Mil-9760,CH-175,Milestone Planning Agent,2026-03-02T09:12:01,0.97,completed,1585,False
AUD-CH-175-Car-5665,CH-175,Caregiver Guidance Agent,2026-03-02T09:12:16,0.94,completed,2722,False
AUD-CH-175-Eth-4237,CH-175,Ethics and Consent Agent,2026-03-02T09:12:25,0.92,passed,1887,False
AUD-CH-175-Bia-2766,CH-175,Bias Monitoring Agent,2026-03-02T09:12:27,0.95,passed,1077,False
AUD-CH-175-Dat-1034,CH-175,Data Quality Agent,2026-03-02T09:12:36,0.91,passed,705,False
AUD-CH-175-Con-6632,CH-175,Confidence and Abstention Agent,2026-03-02T09:12:50,0.92,passed,823,False
AUD-CH-176-Inp-6337,CH-176,Input Aggregation Agent,2026-03-01T11:06:00,0.71,escalated_to_human,2534,True
AUD-CH-176-Pro-8073,CH-176,Profile Synthesis Agent,2026-03-01T11:06:24,0.98,completed,4496,False
AUD-CH-176-Pre-1776,CH-176,Prediction Agent,2026-03-01T11:06:44,0.76,completed,2658,False
AUD-CH-176-Dom-7967,CH-176,Domain Analysis Agent,2026-03-01T11:07:02,0.81,completed,2259,False
AUD-CH-176-Gui-5134,CH-176,Guideline Generation Agent,2026-03-01T11:07:18,0.8,completed,4859,False
AUD-CH-176-Goa-5441,CH-176,Goal Generation Agent,2026-03-01T11:07:23,0.94,completed,1972,False
AUD-CH-176-Mil-5669,CH-176,Milestone Planning Agent,2026-03-01T11:08:02,0.89,completed,5899,False
AUD-CH-176-Car-8370,CH-176,Caregiver Guidance Agent,2026-03-01T11:08:22,0.94,completed,2915,False
AUD-CH-176-Eth-4790,CH-176,Ethics and Consent Agent,2026-03-01T11:08:36,0.98,passed,2083,False
AUD-CH-176-Bia-9616,CH-176,Bias Monitoring Agent,2026-03-01T11:08:49,0.99,passed,566,False
AUD-CH-176-Dat-9875,CH-176,Data Quality Agent,2026-03-01T11:09:03,0.94,passed,1231,False
AUD-CH-176-Con-3400,CH-176,Confidence and Abstention Agent,2026-03-01T11:09:11,0.92,passed,1677,False
AUD-CH-177-Inp-6257,CH-177,Input Aggregation Agent,2026-03-02T08:57:00,0.78,completed,4860,False
AUD-CH-177-Pro-7234,CH-177,Profile Synthesis Agent,2026-03-02T08:57:35,0.87,completed,2082,False
AUD-CH-177-Pre-3085,CH-177,Prediction Agent,2026-03-02T08:58:20,0.84,completed,5961,False
AUD-CH-177-Dom-6837,CH-177,Domain Analysis Agent,2026-03-02T08:58:44,0.77,completed,291,False
AUD-CH-177-Gui-9296,CH-177,Guideline Generation Agent,2026-03-02T08:58:50,0.71,escalated_to_human,2435,True
AUD-CH-177-Goa-6766,CH-177,Goal Generation Agent,2026-03-02T08:59:28,0.96,completed,4621,False
AUD-CH-177-Mil-4039,CH-177,Milestone Planning Agent,2026-03-02T08:59:53,0.71,escalated_to_human,1940,True
AUD-CH-177-Car-7254,CH-177,Caregiver Guidance Agent,2026-03-02T09:00:33,0.89,completed,1703,False
AUD-CH-177-Eth-4236,CH-177,Ethics and Consent Agent,2026-03-02T09:01:05,0.95,passed,1480,False
AUD-CH-177-Bia-4426,CH-177,Bias Monitoring Agent,2026-03-02T09:01:19,0.97,passed,592,False
AUD-CH-177-Dat-8852,CH-177,Data Quality Agent,2026-03-02T09:01:23,0.66,flagged_for_review,1599,True
AUD-CH-177-Con-1837,CH-177,Confidence and Abstention Agent,2026-03-02T09:01:34,0.95,passed,1226,False
AUD-CH-178-Inp-5741,CH-178,Input Aggregation Agent,2026-03-02T02:18:00,0.89,completed,5179,False
AUD-CH-178-Pro-3985,CH-178,Profile Synthesis Agent,2026-03-02T02:18:07,0.83,completed,4810,False
AUD-CH-178-Pre-4956,CH-178,Prediction Agent,2026-03-02T02:18:10,0.82,completed,2797,False
AUD-CH-178-Dom-4574,CH-178,Domain Analysis Agent,2026-03-02T02:18:49,0.84,completed,4803,False
AUD-CH-178-Gui-6101,CH-178,Guideline Generation Agent,2026-03-02T02:19:11,0.83,completed,3507,False
AUD-CH-178-Goa-5459,CH-178,Goal Generation Agent,2026-03-02T02:19:52,0.8,completed,2442,False
AUD-CH-178-Mil-8487,CH-178,Milestone Planning Agent,2026-03-02T02:20:24,0.9,completed,1423,False
AUD-CH-178-Car-9496,CH-178,Caregiver Guidance Agent,2026-03-02T02:20:31,0.92,completed,743,False
AUD-CH-178-Eth-6311,CH-178,Ethics and Consent Agent,2026-03-02T02:21:04,0.94,passed,850,False
AUD-CH-178-Bia-3812,CH-178,Bias Monitoring Agent,2026-03-02T02:21:07,0.98,passed,839,False
AUD-CH-178-Dat-2317,CH-178,Data Quality Agent,2026-03-02T02:21:17,0.94,passed,752,False
AUD-CH-178-Con-9985,CH-178,Confidence and Abstention Agent,2026-03-02T02:21:30,0.92,passed,693,False
AUD-CH-179-Inp-4178,CH-179,Input Aggregation Agent,2026-03-02T05:30:00,0.75,completed,3890,False
AUD-CH-179-Pro-7552,CH-179,Profile Synthesis Agent,2026-03-02T05:30:31,0.68,escalated_to_human,5923,True
AUD-CH-179-Pre-4711,CH-179,Prediction Agent,2026-03-02T05:31:13,0.88,completed,3495,False
AUD-CH-179-Dom-2547,CH-179,Domain Analysis Agent,2026-03-02T05:31:37,0.76,completed,2778,False
AUD-CH-179-Gui-5164,CH-179,Guideline Generation Agent,2026-03-02T05:32:05,0.84,completed,438,False
AUD-CH-179-Goa-7383,CH-179,Goal Generation Agent,2026-03-02T05:32:28,0.87,completed,2421,False
AUD-CH-179-Mil-6154,CH-179,Milestone Planning Agent,2026-03-02T05:32:38,0.89,completed,5390,False
AUD-CH-179-Car-7811,CH-179,Caregiver Guidance Agent,2026-03-02T05:33:07,0.78,completed,3665,False
AUD-CH-179-Eth-1177,CH-179,Ethics and Consent Agent,2026-03-02T05:33:19,0.96,passed,2296,False
AUD-CH-179-Bia-1044,CH-179,Bias Monitoring Agent,2026-03-02T05:33:34,0.96,passed,535,False
AUD-CH-179-Dat-3990,CH-179,Data Quality Agent,2026-03-02T05:33:49,0.95,passed,1092,False
AUD-CH-179-Con-4101,CH-179,Confidence and Abstention Agent,2026-03-02T05:34:02,0.98,passed,1231,False
AUD-CH-180-Inp-9562,CH-180,Input Aggregation Agent,2026-03-02T11:28:00,0.73,escalated_to_human,248,True
AUD-CH-180-Pro-7180,CH-180,Profile Synthesis Agent,2026-03-02T11:28:32,0.77,completed,3633,False
AUD-CH-180-Pre-2481,CH-180,Prediction Agent,2026-03-02T11:28:55,0.93,completed,5358,False
AUD-CH-180-Dom-6142,CH-180,Domain Analysis Agent,2026-03-02T11:29:37,0.73,escalated_to_human,1588,True
AUD-CH-180-Gui-6055,CH-180,Guideline Generation Agent,2026-03-02T11:29:55,0.75,completed,372,False
AUD-CH-180-Goa-8512,CH-180,Goal Generation Agent,2026-03-02T11:30:24,0.76,completed,5756,False
AUD-CH-180-Mil-5423,CH-180,Milestone Planning Agent,2026-03-02T11:31:00,0.71,escalated_to_human,325,True
AUD-CH-180-Car-9531,CH-180,Caregiver Guidance Agent,2026-03-02T11:31:12,0.91,completed,4288,False
